"","Frequency","Max..ug.g.","Component.Name","CAS..","sample","tissue","name","species"
"8603",0,0,"4,4'-Methoxychlor olefin","2132-70-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8604",0,0,"Leptophos","21609-90-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8605",0,0,"Fenamiphos","22224-92-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8606",0,0,"Tetrachlorvinphos","22248-79-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8607",0,0,"Diallate 1††","2303-16-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8608",0,0,"Triallate","2303-17-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8609",0,0,"Phosalone","2310-17-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8610",0,0,"Propargite—","2312-35-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8611",0,0,"Pirimiphos-ethyl","23505-41-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8612",0,0,"Propyzamide","23950-58-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8613",0,0,"Triazophos","24017-47-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8614",0,0,"Captafol","6/1/2425","X1.BT.2",NA,"BT","Bufo Terrestris"
"8615",0,0,"Etridazole","2593-15-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8616",0,0,"Phenothrin 1††","26002-80-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8617",0,0,"Profluralin","26399-36-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8618",0,0,"Azinphos-ethyl","2642-71-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8619",0,0,"Chloroneb","2675-77-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8620",0,0,"Norflurazon","27314-13-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8621",0,0,"Prodiamine","29091-21-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8622",0,0,"Chlorpyrifos","2921-88-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8623",0,0,"Pirimiphos-methyl","29232-93-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8624",0,0,"Phorate","298-02-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8625",0,0,"Disulfoton","298-04-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8626",0,0,"Fenchlorphos","299-84-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8627",0,0,"2,4'-Methoxychlor","30667-99-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8628",0,0,"Aldrin","309-00-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8629",0,0,"BHC, alpha-","319-84-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8630",0,0,"BHC, beta-","319-85-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8631",0,0,"BHC, delta-","319-86-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8632",0,0,"Procymidone","32809-16-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8633",0,0,"Linuron","330-55-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8634",0,0,"Fluchloralin","33245-39-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8635",0,0,"Diazinon","333-41-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8636",0,0,"Bromfenvinphos","33399-00-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8637",0,0,"Isopropalin","33820-53-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8638",0,0,"Prothiofos","34643-46-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8639",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8640",0,0,"Sulprofos","35400-43-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8641",0,0,"Iprodione","36734-19-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8642",0,0,"Sulfotep","3689-24-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8643",0,0,"Fenpropathrin","39515-41-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8644",0,0,"Profenofos","41198-08-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8645",0,0,"Bupirimate","41483-43-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8646",0,0,"Tricyclazole","41814-78-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8647",0,0,"Isazophos","42509-80-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8648",0,0,"Oxyfluorfen","42874-03-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8649",0,0,"Isodrin","465-73-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8650",0,0,"Chlorfenvinphos 1††","470-90-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8651",0,0,"Nitralin","4726-14-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8652",0,0,"Bromophos-ethyl","4824-78-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8653",0,0,"DDT, p,p'-","50-29-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8654",0,0,"Vinclozolin","50471-44-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8655",0,0,"Dimethachlor","50563-36-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8656",0,0,"Chlorobenzilate","510-15-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8657",0,0,"Chlordane, cis-","5103-71-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8658",0,0,"Nonachlor, cis-","5103-73-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8659",0,0,"Chlordane, trans-","5103-74-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8660",0,0,"Hexazinone","51235-04-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8661",0,0,"Cypermethrin 1††","52315-07-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8662",0,0,"Pentachloroaniline","527-20-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8663",0,0,"Deltamethrin","52918-63-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8664",0,0,"Pyrimethanil","53112-28-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8665",0,0,"Endrin ketone","53494-70-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8666",0,0,"Ethalfluralin","55283-68-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8667",0,0,"Fenthion","55-38-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8668",0,0,"Chlorpyrifos-methyl","5598-13-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8669",0,0,"Ethion","563-12-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8670",0,0,"Parathion","56-38-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8671",0,0,"Coumaphos","56-72-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8672",0,0,"Tolclofos-methyl","57018-04-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8673",0,0,"Metalaxyl—","57837-19-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8674",0,0,"Acequinocyl","57960-19-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8675",0,0,"BHC, gamma-","58-89-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8676",0,0,"Terbacil","5902-51-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8677",0,0,"Terbutylazine—","5915-41-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8678",0,0,"Fluridone","59756-60-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8679",0,0,"Fenarimol","60168-88-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8680",0,0,"Chlorthiophos 1—††","60238-56-4 ","X1.BT.2",NA,"BT","Bufo Terrestris"
"8681",0,0,"Pentachlorobenzene","608-93-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8682",0,0,"Methacrifos","62610-77-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8683",0,0,"Penconazole","66246-88-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8684",0,0,"Metazachlor","67129-08-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8685",0,0,"Prochloraz","67747-09-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8686",0,0,"Cyfluthrin 1††","68359-37-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8687",0,0,"Triflumizole","68694-11-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8688",0,0,"Flucythrinate 1††","70124-77-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8689",0,0,"Propanil","709-98-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8690",0,0,"Endrin","72-20-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8691",0,0,"Methoxychlor","72-43-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8692",0,0,"DDD, p,p'-","72-54-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8693",0,0,"Ethylan","72-56-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8694",0,0,"Tolylfluanid","731-27-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8695",0,0,"Phosmet","732-11-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8696",0,0,"Endrin aldehyde","7421-93-4","X1.BT.2",NA,"BT","Bufo Terrestris"
"8697",0,0,"Heptachlor","76-44-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8698",0,0,"Flutriafol","76674-21-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8699",0,0,"Paclobutrazol","76738-62-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8700",0,0,"Tetramethrin 1††","7696-12-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8701",0,0,"Pyraclofos","77458-01-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8702",0,0,"Mevinphos ","7786-34-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8703",0,0,"Carbophenothion","786-19-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8704",0,0,"Fluazifop-P-butyl","79241-46-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8705",0,0,"Tefluthrin","79538-32-2","X1.BT.2",NA,"BT","Bufo Terrestris"
"8706",0,0,"Chlorfenson","80-33-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8707",0,0,"Etofenprox","80844-07-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8708",0,0,"Clomazone","81777-89-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8709",0,0,"Quintozene—","82-68-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8710",0,0,"Chlozolinate","84332-86-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8711",0,0,"Flusilazole","85509-19-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8712",0,0,"Azinphos-methyl","86-50-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8713",0,0,"Propisochlor","86763-47-5","X1.BT.2",NA,"BT","Bufo Terrestris"
"8714",0,0,"Myclobutanil","88671-89-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8715",0,0,"Cyhalothrin, lambda-","91465-08-6","X1.BT.2",NA,"BT","Bufo Terrestris"
"8716",0,0,"Allidochlor","93-71-0","X1.BT.2",NA,"BT","Bufo Terrestris"
"8717",0,0,"Fonofos","944-22-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8718",0,0,"Pyriproxyfen","95737-68-1","X1.BT.2",NA,"BT","Bufo Terrestris"
"8719",0,0,"Diphenamid","957-51-7","X1.BT.2",NA,"BT","Bufo Terrestris"
"8720",0,0,"Endosulfan I","959-98-8","X1.BT.2",NA,"BT","Bufo Terrestris"
"8721",0,0,"Pyridaben","96489-71-3","X1.BT.2",NA,"BT","Bufo Terrestris"
"8722",0,0,"Dicloran","99-30-9","X1.BT.2",NA,"BT","Bufo Terrestris"
"8723",66,0.215665977,"Diphenylamine","122-39-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8724",25,0.06013552,"Mirex","2385-85-5","X1.BT.3",0.019344979,"BT","Bufo Terrestris"
"8725",22,0.05723334,"DDE, o,p'-","3424-82-6","X1.BT.3",0.024181224,"BT","Bufo Terrestris"
"8726",11,0.012505471,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8727",2,0.024753088,"Acetochlor","34256-82-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8728",2,0.017075628,"Atrazine","1912-24-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8729",2,0.079443893,"Pendimethalin","40487-42-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8730",2,0.013163784,"2-Phenylphenol","90-43-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8731",2,0.055403708,"Triadimefon","43121-43-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8732",2,0.24722349,"Triadimenol","55219-65-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8733",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8734",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8735",1,0.02520246,"Bifenthrin","82657-04-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8736",1,0.043001001,"Fipronil","120068-37-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8737",1,0.022485385,"Methyl parathion","298-00-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8738",1,0.058449908,"Cyprodinil","121552-61-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8739",1,0.028525787,"Endosulfan ether","3369-52-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8740",1,0.042788681,"Dieldrin ","60-57-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8741",1,0.047542979,"Chloropropylate","10/2/5836","X1.BT.3",NA,"BT","Bufo Terrestris"
"8742",1,0.026327568,"Lenacil","8/1/2164","X1.BT.3",NA,"BT","Bufo Terrestris"
"8743",0,0,"Metolachlor","51218-45-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8744",0,0,"Anthraquinone","84-65-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8745",0,0,"Chlorothalonil","1897-45-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8746",0,0,"Tebuconazole","107534-96-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8747",0,0,"Alachlor—","15972-60-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8748",0,0,"Biphenyl","92-52-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8749",0,0,"Malathion","121-75-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8750",0,0,"DDT, o,p'-","789-02-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8751",0,0,"Endosulfan II","33213-65-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8752",0,0,"Permethrin, trans-","61949-77-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8753",0,0,"Flutolanil","66332-96-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8754",0,0,"Endosulfan sulfate","1031-07-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8755",0,0,"Fludioxonil","131341-86-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8756",0,0,"Pretilachlor","51218-49-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8757",0,0,"Nonachlor, trans-","39765-80-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8758",0,0,"Chlordane","57-74-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8759",0,0,"DDE, p,p'-","72-55-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8760",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8761",0,0,"DDD, o,p'-","53-19-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8762",0,0,"Fenson","80-38-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8763",0,0,"Bioallethrin—","584-79-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8764",0,0,"Piperonyl butoxide","51-03-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8765",0,0,"Permethrin, cis-—","61949-76-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8766",0,0,"Fenvalerate 1††","51630-58-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8767",0,0,"Acrinathrin","101007-06-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8768",0,0,"Chlorpropham","101-21-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8769",0,0,"Imidacloprid-D4","1015855-75-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8770",0,0,"Heptachlor epoxide","1024-57-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8771",0,0,"tau-Fluvalinate 1††","102851-06-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8772",0,0,"Chlorbenside","103-17-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8773",0,0,"Resmethrin 1††","10453-86-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8774",0,0,"Dichlofluanid","1085-98-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8775",0,0,"Pebulate","1114-71-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8776",0,0,"Cycloate","1134-23-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8777",0,0,"MGK 264 1††","113-48-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8778",0,0,"Endosulfan","115-29-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8779",0,0,"Tetradifon","116-29-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8780",0,0,"Tecnazene","117-18-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8781",0,0,"Transfluthrin","118712-89-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8782",0,0,"Hexachlorobenzene","118-74-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8783",0,0,"Pyridaphenthion","119-12-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8784",0,0,"Tebufenpyrad","119168-77-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8785",0,0,"Diclobenil","1194-65-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8786",0,0,"Thiacloprid","11988-49-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8787",0,0,"Fenitrothion","122-14-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8788",0,0,"Chlorfenapyr","122453-73-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8789",0,0,"Clothianidin-D3","126776-24-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8790",0,0,"Carfentrazone ethyl","128639-02-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8791",0,0,"Thiamethoxam-D3","1294048-82-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8792",0,0,"Terbufos","13071-79-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8793",0,0,"Bromfenvinphos-methyl","13104-21-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8794",0,0,"Captan","133-06-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8795",0,0,"Folpet","133-07-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8796",0,0,"Pyrazophos","13457-18-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8797",0,0,"Acetamiprid-D3","1353869-35-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8798",0,0,"Acetamiprid","135410-20-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8799",0,0,"Quinalphos","13593-03-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8800",0,0,"Fluquinconazole","136426-54-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8801",0,0,"Imidacloprid","138261-41-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8802",0,0,"Nitenpyram","150824-47-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8803",0,0,"Thiamethoxam","153719-23-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8804",0,0,"Trifluralin","1582-09-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8805",0,0,"Dinotefuran","165252-70-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8806",0,0,"Edifenphos","17109-49-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8807",0,0,"Thiacloprid-D4","1793071-39-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8808",0,0,"Iodofenfos","18181-70-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8809",0,0,"Bromopropylate","18181-80-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8810",0,0,"Pentachlorothioanisole","1825-19-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8811",0,0,"Pentachloroanisole","1825-21-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8812",0,0,"Nitrofen","1836-75-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8813",0,0,"Chlorthal-dimethyl","1861-32-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8814",0,0,"Benfluralin","1861-40-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8815",0,0,"Propachlor","1918-16-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8816",0,0,"Oxadiazon","19666-30-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8817",0,0,"Pentachlorobenzonitrile","20925-85-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8818",0,0,"EPN","2104-64-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8819",0,0,"Bromophos-methyl","2104-96-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8820",0,0,"Clothianidin","210880-92-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8821",0,0,"4,4'-Methoxychlor olefin","2132-70-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8822",0,0,"Leptophos","21609-90-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8823",0,0,"Fenamiphos","22224-92-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8824",0,0,"Tetrachlorvinphos","22248-79-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8825",0,0,"Diallate 1††","2303-16-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8826",0,0,"Triallate","2303-17-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8827",0,0,"Phosalone","2310-17-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8828",0,0,"Propargite—","2312-35-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8829",0,0,"Pirimiphos-ethyl","23505-41-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8830",0,0,"Propyzamide","23950-58-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8831",0,0,"Triazophos","24017-47-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8832",0,0,"Captafol","6/1/2425","X1.BT.3",NA,"BT","Bufo Terrestris"
"8833",0,0,"Etridazole","2593-15-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8834",0,0,"Phenothrin 1††","26002-80-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8835",0,0,"Profluralin","26399-36-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8836",0,0,"Azinphos-ethyl","2642-71-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8837",0,0,"Chloroneb","2675-77-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8838",0,0,"Norflurazon","27314-13-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8839",0,0,"Prodiamine","29091-21-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8840",0,0,"Chlorpyrifos","2921-88-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8841",0,0,"Pirimiphos-methyl","29232-93-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8842",0,0,"Phorate","298-02-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8843",0,0,"Disulfoton","298-04-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8844",0,0,"Fenchlorphos","299-84-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8845",0,0,"2,4'-Methoxychlor","30667-99-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8846",0,0,"Aldrin","309-00-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8847",0,0,"BHC, alpha-","319-84-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8848",0,0,"BHC, beta-","319-85-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8849",0,0,"BHC, delta-","319-86-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8850",0,0,"Procymidone","32809-16-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8851",0,0,"Linuron","330-55-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8852",0,0,"Fluchloralin","33245-39-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8853",0,0,"Diazinon","333-41-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8854",0,0,"Bromfenvinphos","33399-00-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8855",0,0,"Isopropalin","33820-53-0","X1.BT.3",NA,"BT","Bufo Terrestris"
"8856",0,0,"Prothiofos","34643-46-4","X1.BT.3",NA,"BT","Bufo Terrestris"
"8857",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8858",0,0,"Sulprofos","35400-43-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8859",0,0,"Iprodione","36734-19-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8860",0,0,"Sulfotep","3689-24-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8861",0,0,"Fenpropathrin","39515-41-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8862",0,0,"Profenofos","41198-08-7","X1.BT.3",NA,"BT","Bufo Terrestris"
"8863",0,0,"Bupirimate","41483-43-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8864",0,0,"Tricyclazole","41814-78-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8865",0,0,"Isazophos","42509-80-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8866",0,0,"Oxyfluorfen","42874-03-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8867",0,0,"Isodrin","465-73-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8868",0,0,"Chlorfenvinphos 1††","470-90-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8869",0,0,"Nitralin","4726-14-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8870",0,0,"Bromophos-ethyl","4824-78-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8871",0,0,"DDT, p,p'-","50-29-3","X1.BT.3",NA,"BT","Bufo Terrestris"
"8872",0,0,"Vinclozolin","50471-44-8","X1.BT.3",NA,"BT","Bufo Terrestris"
"8873",0,0,"Dimethachlor","50563-36-5","X1.BT.3",NA,"BT","Bufo Terrestris"
"8874",0,0,"Chlorobenzilate","510-15-6","X1.BT.3",NA,"BT","Bufo Terrestris"
"8875",0,0,"Chlordane, cis-","5103-71-9","X1.BT.3",NA,"BT","Bufo Terrestris"
"8876",0,0,"Nonachlor, cis-","5103-73-1","X1.BT.3",NA,"BT","Bufo Terrestris"
"8877",0,0,"Chlordane, trans-","5103-74-2","X1.BT.3",NA,"BT","Bufo Terrestris"
"8878",0,0,"Hexazinone","51235-04-2","X1.BT.3",NA,"BT","Bufo Terrestris"
